Price,Close,High,Low,Open,Volume
Ticker,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS
Date,,,,,
2014-07-21,63.2266845703125,65.43563418684596,62.810299569919785,64.84987366609643,16133257
2014-07-22,62.90910720825195,64.15120148691922,62.32335366430324,63.30432381444037,11191951
2014-07-23,62.48565673828125,63.897126288653446,61.61054997298262,63.099646449363455,10871168
2014-07-24,62.29511642456055,63.49485964014164,61.53998041719905,62.6126919981892,12962878
2014-07-25,60.25555419921875,62.38687017749356,59.30987406794329,62.19632620120535,13647491
2014-07-28,61.060089111328125,61.89285213076473,60.41080922301845,60.79896499068964,11682618
2014-07-30,62.0904541015625,62.23160036964759,61.09536939871376,61.12359865233078,9315377
2014-07-31,62.527767181396484,64.07005580696544,62.145794915766274,63.08269922101845,10707462
2014-08-01,60.6107063293457,62.41245245359699,60.40891156699257,61.8863410929843,10747599
2014-08-04,62.24667739868164,62.58540784604368,60.625109055895116,60.68996805877897,11440661
2014-08-05,63.47907638549805,64.04842943133495,61.46112176297256,62.253886831773265,13865302
2014-08-06,65.5114517211914,66.28980296047565,63.34215440214757,63.666463831181055,27894864
2014-08-07,66.88797760009766,67.42129228798186,65.28802636177583,65.64117075595269,20944699
2014-08-08,65.5546875,66.0880021895678,64.48084757826534,66.0880021895678,16013074
2014-08-11,69.17979431152344,70.26804810527027,67.45011793460968,68.78341537334352,34797540
2014-08-12,68.7690200805664,69.81403242716426,68.2861503768821,69.432060120926,13230952
2014-08-13,69.39601135253906,69.68429676243905,66.60691583935281,68.7690097782485,17332709
2014-08-14,70.16714477539062,70.44100904248498,68.35819563435422,69.6554546005222,15777015
2014-08-18,71.04642486572266,71.78153446752273,69.61944022873399,70.31130808925171,12679407
2014-08-19,71.57971954345703,72.30041502880455,70.62839432812945,71.34909698814582,14132984
2014-08-20,71.78153228759766,72.67519491362684,70.23203301803431,71.49325402113662,21675248
